,smiles,prop,SET,data
211,<lipo>|Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,1.63,train,lipo
212,<lipo>|Clc1cccc2[nH]ncc12,2.5,train,lipo
213,<lipo>|Clc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,2.01,train,lipo
214,<lipo>|COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3CO)c(OC)c1,1.37,train,lipo
215,<lipo>|COc1ccc2c(C)nc(NC(=N)N)nc2c1,-0.51,train,lipo
216,<lipo>|CC(C)N1CCC[C@H](CN2C(=Nc3ccc(cc3C2=O)c4ccc(Cl)cc4)C)C1,3.3,train,lipo
217,<lipo>|COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN5CCOCC5,2.7,train,lipo
218,<lipo>|CCc1[nH]nc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)c1C,2.79,train,lipo
219,<lipo>|CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N,0.27,train,lipo
220,<lipo>|O=C1N(Cc2ccccc12)C3CCN(CCC(c4ccccc4)c5ccccc5)CC3,4.1,train,lipo
221,<lipo>|Cc1sc2c(C(=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n23)c4ccc(Cl)cc4)c1C,3.82,train,lipo
222,<lipo>|CC(C)C[C@H](N)c1oc(nn1)S(=O)(=O)Cc2ccc(F)cc2,1.11,train,lipo
223,<lipo>|COc1ccc(cc1OC)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.4,train,lipo
224,<lipo>|Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,-0.56,train,lipo
225,<lipo>|CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4oc5ccccc5n4,2.47,train,lipo
226,<lipo>|Nc1nc(N)c2nc(CO)cnc2n1,-0.45,train,lipo
227,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,1.34,train,lipo
228,<lipo>|CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2c(F)cccc12)c3ccccc3)c4ccccc4,2.84,train,lipo
229,<lipo>|C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,3.34,train,lipo
230,<lipo>|CC(C)(C)NC(=O)C(N(Cc1occc1)C(=O)c2ccc([nH]2)c3ccccc3)c4ccncc4,4.13,train,lipo
231,<lipo>|Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1NC(=O)c3ccc4ncccc4c3,3.87,train,lipo
232,<lipo>|N(c1ccccc1)c2ncnc3ccccc23,2.94,train,lipo
233,<lipo>|Clc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)C3CC3,2.72,train,lipo
234,<lipo>|Cc1cc(C)c2c(N)c(sc2n1)C(=O)NC3CC3,2.53,train,lipo
235,<lipo>|COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,3.35,train,lipo
236,<lipo>|O=C1Nc2ccccc2C=C1,1.32,train,lipo
237,<lipo>|CC[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,3.0,train,lipo
238,<lipo>|C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12)c3ccccc3,2.32,train,lipo
239,<lipo>|CC(Nc1ncnc2ccccc12)c3ccccc3,3.4,train,lipo
240,<lipo>|OC(=O)CCCCn1nnc(n1)c2ccc(cc2)C(=O)N3CCC(CC3)N4CCC(CC4)Oc5ccc(Cl)c(Cl)c5,1.6,train,lipo
241,<lipo>|NC1=NC(c2cccc(c2)c3cncnc3)(c4ccnc(c4)C(F)(F)F)c5cccc(F)c15,3.4,train,lipo
242,<lipo>|CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,0.05,train,lipo
243,<lipo>|CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)cc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.71,train,lipo
244,<lipo>|O[C@H](CNC(=O)c1cn2cc(F)ccc2n1)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.33,train,lipo
245,<lipo>|O=C(NCc1ccccn1)c2ccc(Oc3ccccc3)cc2,2.7,train,lipo
246,<lipo>|Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,2.29,train,lipo
247,<lipo>|Oc1cc(O)c2C(=O)C(=COc2c1)c3ccc4OCOc4c3,3.5,train,lipo
248,<lipo>|Clc1ccc(CN2C[C@@H]3C[C@H]2CN3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5,1.45,train,lipo
249,<lipo>|Oc1ccc(cc1)c2nc3ccccc3nc2c4ccc(O)cc4,2.7,train,lipo
250,<lipo>|O=C(N[C@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4,1.9,train,lipo
251,<lipo>|C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ncc(F)cn3,1.96,train,lipo
252,<lipo>|Oc1ncc(NCc2ccccc2)c(O)n1,0.82,train,lipo
253,<lipo>|COC[C@H](C)Oc1cc(Oc2ccc(Cl)cc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,1.69,train,lipo
254,<lipo>|NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cn1,1.51,train,lipo
255,<lipo>|OC(=O)c1cc(nc2ccc(F)cc12)c3ccncc3,-0.8,train,lipo
256,<lipo>|Nc1[nH]ncc1c2cc(Cl)ccc2Oc3cc(F)c(cc3Cl)S(=O)(=O)Nc4cscn4,2.3,train,lipo
257,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(F)ccn34)N5CCN(CC5)C(=O)C,3.7,train,lipo
258,<lipo>|C[C@@H]1CNc2c(sc3ccc4nc(ccc4c23)c5ccc(C)nc5)C(=O)N1,3.6,train,lipo
259,<lipo>|CC(C)n1c2ccccc2c3c(C)c(NC(=O)N4CCOCC4)ccc13,3.5,train,lipo
260,<lipo>|CC(=O)Nc1ccc2c(c1)c(cn2CCCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,2.48,train,lipo
261,<lipo>|Cc1cc(N)n(n1)c2ccccc2,1.25,train,lipo
262,<lipo>|[O-][N+](=O)c1ccc2OC(CN(c2c1)c3cccc[n+]3[O-])(C(F)F)C(F)F,3.2,train,lipo
263,<lipo>|Fc1ccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)cc1F,2.9,train,lipo
264,<lipo>|Oc1ccc(CCNCCCNS(=O)(=O)CCOCc2cccc3ccccc23)c4sc(O)nc14,1.69,train,lipo
265,<lipo>|Cc1oc(cc1)c2ccc(cc2F)S(=O)(=O)N3CCC[C@H]3C(=O)N4CC[C@@H](N)C4,1.2,train,lipo
266,<lipo>|Brc1ccc(s1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.52,train,lipo
267,<lipo>|CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc3c(CC)noc13,3.92,train,lipo
268,<lipo>|CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3ccccc3)C2,1.65,train,lipo
269,<lipo>|CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cccnc4,0.01,train,lipo
270,<lipo>|C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC2C(=O)N(C)c3ccccc3c4ccccc24,3.6,train,lipo
271,<lipo>|Fc1cc(Oc2ccc(cc2c3ccnnc3)C(F)(F)F)c(Cl)cc1S(=O)(=O)Nc4nncs4,1.15,train,lipo
272,<lipo>|NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc1,2.7,train,lipo
273,<lipo>|CC(=O)N1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,2.51,train,lipo
274,<lipo>|Nc1cc(ncn1)c2ccccc2,1.91,train,lipo
275,<lipo>|CN1C(=O)C=C(CCc2cccc(c2)c3cccnc3)N=C1N,2.5,train,lipo
276,<lipo>|COc1cc(Nc2cc(Oc3ccc(C)nc3)ccn2)cc(OC)c1OC,3.21,train,lipo
277,<lipo>|O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cccnc5c4)CN1C6CC6,3.24,train,lipo
278,<lipo>|O=C(Nc1nc(cs1)c2ccccc2)c3cccnc3,3.62,train,lipo
279,<lipo>|C1NCC(CC=C1)c2ccc3ccccc3c2,1.64,train,lipo
280,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c(C)n[nH]c3C)c2C(=O)N4C[C@H](O)CO4,1.07,train,lipo
281,<lipo>|C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.87,train,lipo
282,<lipo>|Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2,2.28,train,lipo
283,<lipo>|CCN1CCO[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,2.68,train,lipo
284,<lipo>|COc1ccc2nccc([C@H](O)C3CC4CCN3CC4C=C)c2c1,2.16,train,lipo
285,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CCS(=O)(=O)C)CC5,3.1,train,lipo
286,<lipo>|C[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,3.5,train,lipo
287,<lipo>|Clc1ccccc1NC(=O)c2cc[nH]n2,2.58,train,lipo
288,<lipo>|CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(=O)(=O)C,1.24,train,lipo
289,<lipo>|Cc1ccc(\C=C(/C#N)\C(=O)N)cc1,2.09,train,lipo
290,<lipo>|C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C(=Cc13)C#N,3.32,train,lipo
291,<lipo>|Clc1cc(Cl)cc(c1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.36,train,lipo
292,<lipo>|CN(C)CC(O)COc1ccc(Nc2nccc(n2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,3.2,train,lipo
293,<lipo>|CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Nc3ccc(nc3C)S(=O)(=O)C)c2C,2.8,train,lipo
294,<lipo>|Cc1cccc(C(=O)N)c1NC(=O)c2ccccc2,1.09,train,lipo
295,<lipo>|CN(C(=O)N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)S(=O)(=O)c4ccc(C)cc4,4.49,train,lipo
296,<lipo>|CC(C)NC[C@@H](O)COc1cccc2ccccc12,1.13,train,lipo
297,<lipo>|COC(=O)c1c(C)[nH]c(C)c1C(=O)c2ccccc2Cl,2.7,train,lipo
298,<lipo>|Cc1ccccc1NC(=O)CCS(=O)(=O)c2ccc(Br)s2,2.7,train,lipo
299,<lipo>|C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4ncc(F)cn4,3.4,train,lipo
300,<lipo>|CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.05,train,lipo
301,<lipo>|CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cscn4,0.02,train,lipo
302,<lipo>|C(CCCCNc1cc(nc2ccccc12)c3ccccc3)CCCNc4cc(nc5ccccc45)c6ccccc6,2.27,train,lipo
303,<lipo>|NC(=N)Nc1ccc(Cl)c(Cl)c1,-0.31,train,lipo
304,<lipo>|OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1,1.79,train,lipo
305,<lipo>|Fc1ccc2cn[nH]c2c1,2.3,train,lipo
306,<lipo>|CC(C(=O)O)c1ccc2oc(nc2c1)c3ccc(Cl)cc3,1.3,train,lipo
307,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(C)cccn34)N5CCN(CC5)C(=O)C,3.2,train,lipo
308,<lipo>|CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(OC(F)(F)F)cc5,3.7,train,lipo
309,<lipo>|O=S(=O)(Nc1ccccc1c2ccccc2)c3ccccc3,3.96,train,lipo
310,<lipo>|CCCc1c(cnn1c2ccccc2)C(=O)Nc3cc(C)on3,3.7,train,lipo
311,<lipo>|CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,2.8,train,lipo
312,<lipo>|COc1cc(ccc1Nc2ncc(C#N)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,2.8,train,lipo
313,<lipo>|NCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1.5,train,lipo
314,<lipo>|COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N2C(C)Cc3ccccc23,1.95,train,lipo
315,<lipo>|CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(O)cc4,3.3,train,lipo
316,<lipo>|Cc1cc(CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O)c(C)cn1,1.43,train,lipo
317,<lipo>|Brc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.12,train,lipo
318,<lipo>|Cc1cc(C)c(C(=O)N[C@@H](Cc2ccc(OCCCNc3ccccn3)cc2)C(=O)O)c(C)c1,0.49,train,lipo
319,<lipo>|Cc1cccc(NC(=O)c2ccc(c3ccccc3)c(c2)C#N)n1,3.71,train,lipo
320,<lipo>|COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1,2.08,train,lipo
321,<lipo>|O=C1NC(=O)c2cc(OCc3ccccc3)ccc12,3.1,train,lipo
322,<lipo>|CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CC6CCC(C5)O6,2.6,train,lipo
323,<lipo>|CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)C(=O)NC1=O,-0.55,train,lipo
324,<lipo>|CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,3.36,train,lipo
325,<lipo>|CCNC1=CC=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccccc2,2.37,train,lipo
326,<lipo>|C[C@H](NC1=NC(=O)[C@@](C)(S1)C(F)(F)F)c2ccccc2F,3.1,train,lipo
327,<lipo>|CC(NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.1,train,lipo
328,<lipo>|CC(=O)Nc1nc(C)c(s1)c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2,0.55,train,lipo
329,<lipo>|CN(C)CC(C)(C)COc1nccc(Nc2cc(NC(=O)c3ccnc(c3)N4CCOCC4)ccc2C)n1,2.2,train,lipo
330,<lipo>|CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,2.24,train,lipo
331,<lipo>|CC1(COc2ccc3c(c2)ncn3c4ccc5cccc(N6CCC(N)CC6)c5n4)COC1,1.99,train,lipo
332,<lipo>|O=C(CC12CC3CC(CC(C3)C1)C2)Nc4ccc5[nH]ncc5c4,4.03,train,lipo
333,<lipo>|COc1ccc(NC(=O)c2ccc(c(C)c2)c3ccncc3)cc1N4CCN(C)CC4,2.56,train,lipo
334,<lipo>|OC(=O)[C@H](Cc1ccc(cc1)C#CCCNc2ccccn2)NC(=O)c3c(Cl)cccc3Cl,0.27,train,lipo
335,<lipo>|Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2,3.31,train,lipo
336,<lipo>|OC(=O)c1cccc(c1)c2ccc3c(C(=O)NCC45CC6CC(CC(C6)C4)C5)c(Cl)ccc3n2,2.84,train,lipo
337,<lipo>|CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc3c[nH]c4ccccc34)NC=O,1.0,train,lipo
338,<lipo>|Cn1cc(nc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,3.4,train,lipo
339,<lipo>|CNC1=Nc2ncccc2C(=NC1c3cccs3)c4cccs4,2.63,train,lipo
340,<lipo>|CCOC(=O)c1ccc(OCCC2CCN(CC2)c3ccc(C)nn3)cc1,4.42,train,lipo
341,<lipo>|OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)C(F)(F)F,3.07,train,lipo
342,<lipo>|CCc1cc2C(=NCc3nnc(C)n3c2s1)c4ccccc4Cl,2.52,train,lipo
343,<lipo>|COC1\C=C\OC2(C)Oc3c(C)c(O)c4C(=O)C(=CC(=O)c4c3C2=O)NC(=O)\C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C1C)\C,0.7,train,lipo
344,<lipo>|Cc1c(Sc2ccc(Cl)cc2)c3c(C#N)c(Cl)ccc3n1CC(=O)O,1.6,train,lipo
345,<lipo>|COc1cccc2c(O)cc(nc12)c3ccccc3,2.3,train,lipo
346,<lipo>|COC[C@@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,1.44,train,lipo
347,<lipo>|O=C1C=C(N=C2N1C=Cc3ccccc23)N4CCOCC4,2.78,train,lipo
348,<lipo>|Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2,2.6,train,lipo
349,<lipo>|COc1cc2ncc(C(=O)N)c(Nc3ccccc3F)c2cc1OC,2.81,train,lipo
350,<lipo>|Cc1ccccc1C(=O)N2CCN(CC2)c3ccccn3,2.18,train,lipo
351,<lipo>|CC(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.4,train,lipo
352,<lipo>|COc1cc(nc2c(cc(F)cc12)N3CCN(C)CC3)C(=O)Nc4ccc(cc4)N5CCOCC5,3.85,train,lipo
353,<lipo>|CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.7,train,lipo
354,<lipo>|Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,-0.01,train,lipo
355,<lipo>|O[C@@H](CNCCc1ccc(CNCCc2ccccc2F)cc1)c3ccc(O)c4NC(=O)Sc34,1.3,train,lipo
356,<lipo>|COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,3.57,train,lipo
357,<lipo>|CCC(C)(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,1.37,train,lipo
358,<lipo>|COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)CC4CCCC4)cc23)C(=O)O,2.0,train,lipo
359,<lipo>|COc1ccc(CC(=O)Nc2nc3ccccc3[nH]2)cc1,2.9,train,lipo
360,<lipo>|Cc1cc(C)cc(c1)c2[nH]c3ccc(cc3c2CCNCCCCc4ccncc4)C(C)(C)C(=O)N5C6CCC5CC6,4.3,train,lipo
361,<lipo>|CCN(C(=O)Nc1ccccc1)c2ccccc2,3.1,train,lipo
362,<lipo>|Cc1onc(c2ccccc2)c1c3ccc(cc3)S(=O)(=O)N,2.37,train,lipo
363,<lipo>|Clc1ccc(N2CCN(CC2)C(=O)COCc3cscn3)c(Cl)c1,3.07,train,lipo
364,<lipo>|CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)c4ccccc4,2.34,train,lipo
365,<lipo>|Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)C34CCC(CC3)(CC4)C(=O)O,1.3,train,lipo
366,<lipo>|CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCCCC3C(=O)O,1.36,train,lipo
367,<lipo>|COc1ccc(cc1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.13,train,lipo
368,<lipo>|COc1ccc(cc1)C(=O)N2CCCC2=O,0.93,train,lipo
369,<lipo>|COc1cc(Nc2ncnc(Nc3c(Cl)ccc4OCOc34)n2)cc(OC)c1OC,3.01,train,lipo
370,<lipo>|COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CCCC4)c(cnc3[nH]2)C(=O)N,3.13,train,lipo
371,<lipo>|CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0.78,train,lipo
372,<lipo>|CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C4CC4)n3C(C)C)cc1,2.77,train,lipo
373,<lipo>|NC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccc[nH]4,2.3,train,lipo
374,<lipo>|CNC1=Nc2ncccc2C(=NC1c3cccs3)c4occn4,1.14,train,lipo
375,<lipo>|OC(=O)COc1ccc(cc1c2ccc(Cl)cc2)C(F)(F)F,0.9,train,lipo
376,<lipo>|OC(=O)CCCS(=O)(=O)c1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.66,train,lipo
377,<lipo>|CCOC(=O)C1(CCN(C)CC1)c2ccccc2,1.4,train,lipo
378,<lipo>|Nc1nc2cc3CCN(Cc4cccc(F)c4)CCc3cc2s1,3.3,train,lipo
379,<lipo>|Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(F)c2,1.3,train,lipo
380,<lipo>|OC(=O)[C@H](Cc1ccc(OCCc2ccc3OCCNc3n2)cc1)NC(=O)c4c(Cl)cccc4Cl,-0.18,train,lipo
381,<lipo>|CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN2CCC3(CC2)Cc4cc(F)ccc4O3,2.1,train,lipo
382,<lipo>|CCN(C1CCN(CCC(N2CCN(CC2)c3cccc(F)c3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,3.21,train,lipo
383,<lipo>|Nc1nc(Cl)nc(NCc2ccccc2)n1,2.26,train,lipo
384,<lipo>|N#Cc1cccc(c1)c2onc(n2)c3ccccn3,2.2,train,lipo
385,<lipo>|CN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,2.44,train,lipo
386,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCCC4,3.8,train,lipo
387,<lipo>|Oc1cc(OCc2ccccc2)ccn1,1.69,train,lipo
388,<lipo>|C[C@@H](NC1=CC(=O)NCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,3.02,train,lipo
389,<lipo>|COc1cc(F)ccc1c2cncc(CNC3CCC3)n2,2.23,train,lipo
390,<lipo>|Cc1cc(NC(=O)c2ccccc2)n[nH]1,1.75,train,lipo
391,<lipo>|NC(=O)Cc1nc(cs1)c2ccccc2,1.3,train,lipo
392,<lipo>|Cc1ccc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(Cl)n3)C(=O)N,2.64,train,lipo
393,<lipo>|C[C@@H]1CC[C@H](CC1)Oc2nc(N)c3ncn([C@@H]4O[C@H](C)[C@@H](O)[C@H]4O)c3n2,2.35,train,lipo
394,<lipo>|CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,2.55,train,lipo
395,<lipo>|CN(C)C(=O)CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.4,train,lipo
396,<lipo>|CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3cc(nn3)C#N,0.8,train,lipo
397,<lipo>|Nc1ccccc1NC(=O)c2ccc(cc2)N3CCOCC3,1.2,train,lipo
398,<lipo>|CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N,1.64,train,lipo
399,<lipo>|CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N)n2,2.39,train,lipo
400,<lipo>|COc1ccc(c(OC)c1)c2cncc(CNC3CCCC3)n2,2.14,train,lipo
401,<lipo>|CC(C)NC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,-0.62,train,lipo
402,<lipo>|CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4,3.1,train,lipo
403,<lipo>|O=S(=O)(Nc1nc(nn1Cc2ccccc2)c3ccccc3)c4ccccc4,1.25,train,lipo
404,<lipo>|Oc1c(I)cc(I)c2cccnc12,2.19,train,lipo
405,<lipo>|CSc1nc(nn1Cc2ccccc2)c3ccccc3,3.83,train,lipo
406,<lipo>|Cc1sc2ncnc(SCC(=O)N3CCCC3)c2c1C,2.89,train,lipo
407,<lipo>|COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34,2.49,train,lipo
408,<lipo>|CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.05,train,lipo
409,<lipo>|O=C1OC(=Cc2ccccc12)c3ccccc3,3.84,train,lipo
410,<lipo>|OC(=O)COc1ccc(Cl)cc1CN2CCC(CC2)S(=O)(=O)c3ccccc3,0.48,train,lipo
411,<lipo>|O=C(N1CCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,2.52,train,lipo
412,<lipo>|Oc1ccc(CCNCCS(=O)(=O)CCCOCCc2oc3ccccc3c2)c4sc(O)nc14,2.86,train,lipo
413,<lipo>|COc1cc(F)ccc1c2cncc(CNC[C@@H]3CCCO3)n2,2.0,train,lipo
414,<lipo>|Cc1ccc2NC(=O)OC3(CCN(CCc4nc(oc4C)c5ccccc5)CC3)c2c1,4.2,train,lipo
415,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,4.41,train,lipo
416,<lipo>|Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)NCc4ccccc4,1.9,train,lipo
417,<lipo>|CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,3.08,train,lipo
418,<lipo>|Nc1c(nnc2c(c(F)ccc12)c3ncccn3)C(=O)NC4CC4,1.59,train,lipo
419,<lipo>|CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(F)cccc3Cl)C(=O)O)cc2)n1,-0.42,train,lipo
420,<lipo>|COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)NCc2ccccc2N3CCC(CO)CC3,1.03,train,lipo
421,<lipo>|Cc1onc(NC(=O)CSc2nc(C)cc(C)n2)c1,1.52,train,lipo
422,<lipo>|CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)c4ccncc4,2.8,train,lipo
423,<lipo>|Clc1ccc(cc1)C2(CCNCC2)c3ccc(cc3)c4cn[nH]c4,1.51,train,lipo
